x,y
774.047,472.05554
781.6473,466.07364
786.9,461.01614
788.02985,458.68655
791.0959,455.06165
795.98193,451.29517
801.0318,448.0838
801.82574,445.8143
802.6271,443.85358
806,442
809,444
814,444
813,442
814,440
814,439
818.4313,438.16876
822.9545,435.82468
826.68066,432.6871
830.7953,429.82886
835.3623,427.15216
838.7206,425.45587
843.475,422.35
847.12164,418.4099
847.891,414.3496
844.9967,409.3562
847.77515,406.25168
848.2564,403.73718
847.02594,401.78888
846.8712,400.5606
848.2273,398.72076
847.92773,398.13254
848.77454,398.53268
847.5219,398.90875
846.2413,399.51398
847.2,400.51874
853.95807,399.40967
859.3994,396.7067
855.27966,395.5904
848.882,396.02808
850.00287,396.54572
855.5,396.83542
854.9968,396.30893
850.7672,399.5345
841.7442,401.69766
838.3571,396.7017
844.4722,393.6111
849.6667,382.91666
854.5763,380.47458
857.78845,378.31732
863.9621,371.48486
873.46576,365.42465
880.62195,362.65448
883.76276,360.01096
886.56805,354.6905
888.1513,350.0263
887.79785,345.27304
886.8557,338.76846
885.5608,330.25674
883.3903,322.42905
881.4613,316.19678
881.684,310.43866
881.0886,305.94302
879.85,303.39285
875.4549,301.19174
874.4416,296.62408
874.5642,293.8211
875.84424,288.2213
876.17224,282.37396
876.79706,275.14355
878.9951,268.39322
883.5614,263.33334
888.62067,256.88794
888.91595,251.99557
888.5516,246.01546
890.4905,239.75714
894.23267,233.70792
896.1607,227.83928
898.5952,225.22382
902.1496,222.49146
907.1148,218.58148
909.2077,217.03847
910.69446,216.91667
910.91815,217.0091
910.5227,217.39772
909.19135,217.84567
905.48486,221.13637
901.2414,224.68965
895.0577,226.5577
890.05316,227.43617
883.9783,228.63043
875.7549,231.4804
867.6395,235.73256
860.475,240.65
857.5,242.41176
857.2222,241.58333
856.94684,238.88298
857.57794,234.9026
858.1842,235.66843
856.0739,242.09131
851.5756,250.5
846.13477,261.41306
839.5259,275.2414
835.4167,291.8
833.6525,313.95764
838.03436,329.4084
842.31537,344.2077
847.8561,354.21213
853.0241,361.4724
857.81903,366.65338
860.6071,370.6488
863.5949,372.15823
864.77106,372.60242
864.525,373.125
867.25,374.32352
874.65,374.25
879.20667,371.32
880.06,370.38666
881.69684,371.64172
882.7149,372.781
879.1605,376.72937
872.3532,379.69266
863.8762,382.00494
854.9559,384.77942
846.12067,384.4655
830.6905,367.7381
820.5606,384.5202
803.4828,386.85345
790.5672,388.8109
783.4262,390.16394
778.2031,390
773.5303,387.84848
769.3406,385.80435
765.4623,384.77045
761.49414,383.9503
755.7071,385.7071
750.92676,389.32803
744.9653,394.31946
738.50726,397.5435
731.3039,401.66666
724.7167,406.35
720.8823,409.47058
722,408
721.7857,408.2857
724,407.16666
728,404
730,406
730.25,398
734.11536,391.34616
736.625,385
736,380
731.9,377.52856
724.7273,379.5
718.6698,381.04718
712.37695,382.94617
707.56757,383.25674
702.8924,382.5633
699.2865,380.98315
697.7174,377.84784
699.19446,374.52777
701.1712,374.41782
701.33563,375.73288
700.57794,376.16232
700.55334,374.58
701.3955,372.0821
699.2463,370.0821
696.4425,367.0747
695.5632,364.1
699.8333,359.72223
707.2833,355.53333
715.19385,351.88776
723.07446,348.52127
730.407,345.26746
737.87836,341.95947
746.2317,338.10974
755.9146,334.84146
764.5577,331.3654
772.475,328.425
779.23956,325.66666
784.0873,321.48413
785.874,318.25574
787.109,315.2669
791.02985,310.67163
796.84076,306.24814
803.3261,299.56522
809.3581,290.81082
814.2871,281.1258
814.5818,273.6887
813.10126,266.88037
811.12427,261.39697
811.27637,255.56212
811.6125,252.725
809.9759,253.51205
806.5467,255.21333
801.137,257.1
795.49255,257.25372
790.922,257.9679
785.6681,260.16388
776.1104,263.87012
764.023,268.28735
752.89764,270.71637
743.85754,274.52234
736.6796,277.36227
730.3037,278.85583
725.7442,280.27908
722.61414,281.53262
719.27594,282.98087
712.6215,285.98065
703.6739,287.07764
690,287
675.962,288.24268
660.8743,288.60056
646.6012,292.375
619.73456,304.4753
608.3276,307.3793
596.62964,307.62964
590.0405,309.4189
583.71313,313.53278
576.57526,322.85483
569.4375,330.5
563.477,334.0977
557.5289,335.03845
550.9459,335.3243
545.9815,337.11728
541.3806,339.42538
535.87976,340.1076
530.783,340.40567
524.6754,340.32455
519.9808,342.15384
517.0682,345.38635
513.6163,345.61627
511.5,345.5
508.41306,345.4565
504,347.3
498.18,351.66
493.80768,357.03845
492.75925,361.94446
493.59525,365.92856
494.08823,367.79413
496.6111,369.83334
504.8913,356.06522
504,356
506,354
502,354
492,352
490,348
480,348
468.42856,346.35715
458.76666,344.43332
453.38235,343.08823
453.1154,343.34616
452,340
454,344
452,342
450,344
449.84616,346.53845
452.06863,353.02942
450.3889,356.72223
444.64035,357.07895
440.56976,354.96512
441.86365,354.74243
441.8611,356.19446
437.73077,356.78845
433.8889,359.42593
430.66394,364.7131
426.96378,371.06522
421.9625,375.7
414.27216,376.5633
404.18494,373.11642
394.959,366.64755
389.0484,361.0484
385.48077,355.96155
382.33722,350.84885
379.73685,347.3421
376.92856,344.64285
377.09525,343.85715
378.47778,344.85556
380.54254,346.15958
382.68182,346.46362
386.8585,348.87735
389.86667,352.2
390.6111,353.77777
392.3913,354.41306
399.07693,354.05768
410.24,351.32
419.525,343.075
424.2561,331.5
426.575,321.075
429.5,313.55264
431.89474,306.5263
433.70514,298.3718
434.75,287.875
436.02942,277.35294
439.56668,266.16666
444.98486,255.40909
449.79413,245.23529
452.7093,235.3372
455.17307,225.11539
456.3,214.48334
456.70547,207.03424
456.89,203.91
458.36792,203.4151
460.37097,203.63979
459.22952,201.71312
456.4386,201.7807
450.1894,199.9697
445.17856,196.52142
444.2143,193.91429
443.00354,189.5922
439.27536,184.23914
435.7846,180.5923
433.47122,179.01799
432.83072,181.70473
431.16165,183.7782
428.84723,184.97917
425.02206,184.16911
421.14493,184.90579
417.0111,186.34445
415.63385,188.1693
417.5729,190.04167
418.9322,194.12712
422.3125,200.29167
425.5642,204.19725
429.1752,206.6453
430,206
434,209
436,208
436,205
438,203
442,201
444,195
444,190
444,186
444,183
445.44547,183.64546
444.84286,182.48096
444.5174,182.5261
444.4266,183.43578
443.68604,184.07364
443.39395,184.68939
443.54504,185.93243
442.55505,188.9679
440.08954,190.71642
439.6887,192.26729
438.12338,194.17532
436.8869,195.99405
436.35806,198.38387
436.08237,201.4
434.05057,205.75842
428.49417,209.2907
422.7459,214.0246
417.64755,222.76776
413.0269,232.6828
408.10843,241.06627
403.3909,245.88788
400.99704,247.73077
402.4023,251.78735
400.83713,255.99715
395.41278,259.77325
387.36932,263.4716
381.31357,268.65256
378.93503,279.6243
375.81766,293.2294
369.60403,305.7081
366.26666,316.12
366.8052,322.01947
364.96796,324.10257
359.529,326.5145
354.04166,330.6
351.78778,337.43524
352.02213,346.75662
350.3095,353.05237
351.88043,354.67392
350.32858,351.31906
345.80475,354.95715
344.87375,363.79294
348.2414,372.8793
355.26852,378.58334
360.46704,380.24725
363.21155,381.81732
367.43518,385.85184
376.7473,391.51074
386.03967,398.4365
390.1415,404.40567
388.76532,410.35715
391.18182,417.20456
397.3,422.7
401.75,426.75
401,428
395.85294,437.2647
393.57144,444.64285
393.7,453
391.07895,464.07895
387.5,472
384.1,476.18
382.41666,479.58334
382.9524,484.0238
385.87314,490.0224
391.25925,496.6389
398.91605,503.04016
407.8724,510.16208
418.8919,516.6554
431.26813,521.37683
438.874,526.19916
441.17154,529.90875
444.32144,530.6786
447.10583,533.865
451.8409,536.3788
457.05832,537.7833
458.87424,537.9049
460.67764,534.5263
464.27658,532.7553
465.89725,534.21234
471.40668,534.94
483.7837,536.48584
499.93512,537.5916
513.29846,541.3217
520.1591,544.2197
524.6453,548.60254
527.0909,554.7
530.7453,561.8774
534.61383,565.8577
539.8555,568.18146
547.78906,569.0469
554.11194,569.93286
558.4231,571.8776
562.50775,576.8798
566.63434,585.6642
570.0113,589.2669
570.4793,590.37585
569.5365,595.0256
563.96356,594.043
559.1774,591.8871
555.69855,587.6103
550.897,579.4695
545.2874,570.1063
540.78467,562.89417
535.58844,557.119
530.5075,550.515
525.0463,542.9907
519.71155,538.83655
515.62933,539.25
513.07367,540.98834
510.1345,541.12067
507.44193,540.30646
504.73035,537.30896
503.08942,532.957
503.17856,528.5643
504.29645,523.06635
506.83334,517.32904
509.61703,510.93616
512.3193,504.58435
514.4825,500.8158
516.3333,497.86667
516,493
525,511
523,511
522.3461,503.03845
525.5678,510.99152
532.23334,515.7
542.3506,518.2816
555.71497,520.5
571.04956,522.36487
583.52344,523.3672
596.79266,525.687
611.67334,527.9267
621.3968,526.5065
628.00635,523
633.6699,520.6634
639.3188,518.29865
643.80176,514.0444
651.43976,513.7771
658.5119,514.7857
665.6603,515.96564
671.4225,514.9186
678.3387,511.87097
687.3158,510.42105
696.55457,511.0182
706.5,515.6513
713.17163,519.76117
719.36505,524.00793
729.0546,528.55884
741.25354,533.7042
748.14825,534.39655
752.5833,533.5486
758.00366,535.89417
763.13696,539.8288
769.6724,543.31036
775.6921,546.096
781.6007,550.018
786.5354,552.43805
789.2928,553.6081
785.3222,553.25555
783.4308,554.68463
783.5686,556.4216
785.21027,556.1636
792.7766,555.21277
804.5,554.5172
817.39166,553.80835
827.61475,552.81146
838.1916,552.92993
850.1515,553.7197
861.95325,554.92444
869.7349,555.12415
875.16174,555.08826
881.15924,555.26294
887.1347,554.5778
886.89355,552.54517
883.04675,550.14746
881.92975,548.65704
882.85187,547.6389
887.61304,548.52606
894.492,549.124
899.37396,549.5924
904.9,550.9889
913.0833,552.8333
920.4804,552.9216
931.63336,555.55
944.06305,559.6177
954.8916,564.36017
963.5357,567.38574
969.05634,568.6831
970.5272,569.45917
972.2639,570.0764
975.9806,571.02716
982.0784,571.4216
988.2714,568.9786
991.5979,565.1503
995.8609,561.9586
999.17645,559.0073
999.9,556.4429
1002.8125,552.0703
1005.93365,547.3407
1008.4106,544.35364
1011.1279,541.28296
1014.53815,536.5611
1020.85297,527.2311
1024.9159,520.20294
1026.302,518.4406
1025.674,515.0217
1021.2143,509.13394
1016.09595,502.5808
1011.86145,496.53613
1007.7532,493.12024
1000.8457,487.29013
991.68365,480.86734
984.12964,475.5
983,471
987,470
990,470
994,468
999,466
1007,468
1016,466
1019.2692,465.26923
1023.8,464.8
1030.1666,463.875
1031.7307,464.80768
1034,470
1039,470
1038,468
1035,467
1035,459
1034.2587,450.8793
1033.7122,445.89395
1033.25,442.59375
1034.1765,440.55884
1034.9706,439.47058
1033.8667,441.13333
1033.1,443.7
1032.8334,445.11905
1034,444
1030,446
1030,447
1026.2333,445.6
1023.6875,446.125
1018.85,449.7
1010.43024,458.75583
1002.5192,470.40384
993.5154,483.23846
981.85364,497
970.34784,510.3587
959.021,520.1387
946.36664,524.15186
935.28876,519.3099
928.0753,508.35617
920.0226,496.2097
906.9286,483.52722
894,468
877.6061,448.56818
864.94305,432.25317
849.3453,416.31216
833.7931,400.67242
820.8351,389.23404
810.6129,381.37097
804.8092,375.4737
801.9056,372.31818
795.72314,369.93802
782.31525,362.07608
767.1398,357.17743
751.08673,354.05103
736.058,353.82596
724.2378,356.81708
713.5274,357.3356
703.61725,357.39655
693.88464,356.76923
685.4932,358.3163
676.92554,359.62057
667.3222,361.7148
656.375,363.52942
645.6045,364.8433
635.74225,368.86646
624.4177,374.57596
610.6611,378.68793
596.44214,380.781
580.291,380.8209
565.413,380.68115
554.64636,380.99594
543.9261,378.5174
533.6151,372.02518
525.6374,364.1565
520.7945,357.67123
515.4717,353.49057
508.99542,350.5642
499.92453,344.7736
490.9887,339.36465
485.5139,337.2361
485.63986,337.15735
488.29138,337.52878
486.375,334.60156
483.50787,332.68896
481.5764,330.75
479.11487,327.47974
475.4854,323.3102
469.83975,319.17307
465.3489,318.6151
466.26865,318.99252
467.4554,319.44904
469.32053,318.6282
471.1791,316.05225
470.1143,311.95715
465.64685,307.64685
459.82394,303.70422
459.6982,304.3018
457.9898,304.35715
453.0102,302.70407
444.45798,299.06302
435.88657,295.80252
430.5893,293.55356
423.54587,289.08716
412.7374,282.6007
401.96042,277.2626
395.52722,275.07144
392.55405,274.52704
388.67648,272.61765
385.60236,271.0118
382.3407,269.31415
379.1389,268
378.21765,270.27646
377.78946,273.89474
377.0263,280.5
374.17346,287.66327
371.675,292.45
367.01428,296.2143
363.42856,300.35715
358,302
348,301
342,300
330,304
317,301
317,292
310,293
302,286
292,282
279.16666,275.64285
268.07144,268.88095
259.16666,262.375
252.95454,255.77272
249.67241,251.15517
243.93333,247.66667
234.32051,244.01282
230.04762,241.57143
235.96512,241.89536
241.71739,240.71739
237.99123,240.07895
228.97826,241.89131
223.86111,245.34259
223.40909,245.63132
226.53226,242.86559
225.67949,238.9359
220.90964,234.5723
221.23611,233.01389
223.8158,234.04385
221.29167,232.6875
216.11111,230.44444
214.85294,230.02942
219.14285,233.28572
219.78,235.5
214.68182,235.90909
215,234.29167
218.55556,236.33333
221,240
222,242
218,238
224,244
229.5,250.77272
232.71739,258.76086
229.5,264.5
225.58,267.54
223.64815,269.42593
222.5,270.625
220.68182,270.9091
220.77777,271.22223
220.7,271.45
219.5,271
217.125,271.875
214.91667,273.83334
212.5,275.5
212.59525,276.11905
212.68182,276.27274
215.92857,276.32144
221.42105,278.5
225.10527,281.6316
227.5238,286.83334
228.28049,292.35367
228.62245,298.4592
229.2111,305.05554
229.54651,310.9186
228.69444,315.75
226.08064,322.5
222.65625,329.3125
220.88889,334.1111
220.43549,338.69354
220.83333,344.2436
222.06097,349.7439
224.03703,353.77777
226.16,358.22
229.96808,361.56384
235.18965,365
240.68867,368.0283
247.14285,368.01785
253.33018,366.6887
259.84885,364.94186
265.85135,362.6081
273.43332,360.03333
279.8846,358.82693
282.80646,358.4516
282.25,359.7976
278.81915,362.92554
275.1087,366.84784
270.82742,371.45575
266.68518,376.7
264.05945,381.75873
263.9861,387.1736
264.96576,392.4726
270.9408,395.9737
273.94928,401.9565
271.63492,408.38095
267.11942,413.31345
265.92743,416.0887
267.62976,421.42368
268.89285,430.44644
268.03543,441.47638
270.36713,452.96854
277.13492,462.75397
286.26746,474.03488
297.34848,483.75
308.28513,493.55786
319.57812,502.26562
332.5148,508.40372
343.956,513.876
352.92636,517.6085
358.86,521.156
362.69684,525.42126
365.37122,529.9318
369.3154,535.31537
376.51562,540.75
387.12936,546.8916
399.29453,554.00684
412.0082,561.0984
423.17798,564.12714
433.44067,567.4237
441.31653,573.5459
445.46362,580.61816
448.63385,582.5236
451.50854,582.11536
450.5,582.225
451.1271,587.64404
453.625,598.5268
456.82455,611.193
460.44827,618.0259
465.96225,623.5377
470.75,630.02
475.10675,636.72473
479.96667,642.5476
486.31522,644.11957
489.84445,643.8778
491.14285,644.1
490.1389,648.19446
489.4452,653.91095
488.72223,654.6111
488.89536,653.43024
490.65625,653.46875
493.39655,654.5
498.5,657.5571
507.7353,661.2647
519.0345,665.60345
529.36566,673.7985
539.90967,683.2349
552.6386,689.89606
569.492,693.956
587.9516,696.4935
603.5893,698.131
615.3294,700.45294
622.59204,702.1687
628.54877,701.95734
636.012,702.46387
644.0686,703.51306
650.5736,707.0215
655.2486,711.1171
657.2816,712.7816
658.71796,710.21796
663.12,709.29333
670.61035,711.86554
676.1326,714.41156
679.04224,714.1127
682.9296,716.35925
687.297,720.3571
691.217,725.89624
693.2619,729.92175
692,728.8125
688.4863,728.68494
687.5677,729.9135
689.0724,731.8618
689.36487,731.4932
688.017,727.4048
685.9403,721.6418
682.4185,716.5963
678.4385,713
674.6111,710
669.91223,707.1641
662.3248,701.14966
655.4741,693.59485
649.1177,687.84314
642.36597,684.08765
635.5633,683.4114
629.0529,683.58234
619.7879,680.0455
608.5833,677.3889
599.36957,678.5
595.1539,683.7692
594.35297,693.0294
596.3913,703.86957
600.74,718.36
607.1875,734.0469
613.3025,747.3148
617.0833,757
620.5571,766.4143
624.1827,775.36536
629.43964,783.7672
635.1894,793.2727
641.0748,800.5079
645.95215,806.3435
648.42664,811.59174
650.3913,819.4058
650.3521,825.2324
648.087,825.3043
645.81854,823.2704
643.25,819.4593
641.727,813.85583
640.6923,809.8397
639.69885,804.9561
637.3293,797.9207
632.0263,785.3092
626.1857,773.6905
621.60126,767.66455
617.21155,762.53845
609.96344,753.7439
600.9375,742
589,734
588,726.5
586.46,728.26
584.0294,734.14703
580.34,740.74
575.6579,745.5
572.3095,750.2143
568.8125,754.8125
567,762
569,766
566,774
569,788
567.9,793.7
570.8158,802.2368
570.81036,809.0517
568.35297,815.0294
564.3611,820.1111
561.325,823.8
559.30554,822.1667
559.4091,815.4091
561,808
565,805
563,805
565,804
563,792
569,777
573.65625,766.375
578.5333,761.63336
583.1667,757.9545
588.58887,750.2111
595.3036,741.4464
601.291,734.2015
605.6177,729.9853
610.4016,728.3033
616.14,726
621.44446,719.87036
626.6266,711.0443
632.2907,704.68604
637.1477,703.13635
641.5897,704.10254
645.881,705.381
649,706.5
651.1667,707.9643
654.8699,712.97943
659.55884,719.5294
663.3,728.8
664.2143,739
661.18085,747.54254
656.425,754.7
651.89026,762.59753
647.60254,768.85895
642.86584,772.2561
638.2037,774.05554
635.2778,775.3889
633.55,776.55
631.5,777.881
629.6429,777.7857
628.8333,775.9667
627.82355,775.0294
626.3158,771.1053
623.75,761.8214
619.825,747.3
614.9536,736.97424
610.94794,731.7083
607.04456,727.96533
603.5,723.5
600.5259,720.0259
598.71906,718.7762
596.81067,717.80096
593.40656,715.7804
589.5481,712.2308
584.2345,706.5885
576.4237,700.37286
568.42914,695.6102
561.41455,694.7137
554.80927,696.2835
547.8,697.86664
541.6512,698.18604
536.6977,697.3721
534.3795,695.3193
535.22546,692
538.5196,690.7353
541.18365,692.8571
544.8412,695.58234
550.7308,695.489
558.5093,693.1574
565.875,692.9167
572.0714,693.4821
578.44617,688.9385
586.40686,679.8913
594.1788,670.6697
599.60254,664.7628
603.29877,660.2484
607.39374,653.5125
610.4353,645.05884
611.0393,637.4888
609.09766,634.0266
605.0613,634.371
599.00385,637.2252
592.7656,640.1406
586.9706,640.5672
583.3268,639.24805
582.604,637.26
582.9379,634.2956
584.10547,630.2823
586.3554,625.39154
589.25,621.2619
590.86707,619.481
591.53107,616.76086
592.39636,612.0183
595.174,605.3232
595.91986,600.7044
592.5857,600.0714
586.12024,602.86707
579.4452,607.6781
573.2162,613.1959
566.4058,617.57245
558.84424,623.0984
547.9783,631.49133
535.74744,640.65466
525.3182,648.24023
517.3889,655.8889
509.42307,664.9231
502,672
504,682
504.6111,694.1667
504.98276,702.5575
510.37827,711.6739
516.0862,721.5414
523.0625,729.4236
528.9231,739.4167
529.6337,750.3721
526.8491,756.28107
522.86993,759.9682
519.43713,762.04285
516.68536,762.23596
514.1316,764.30115
511.9475,767.1519
510.8631,768.2679
510.34058,769.1957
506.55142,773.55145
504.2361,773.00696
502.72906,772.8799
501.5,771
501.026,769.3208
501.6732,766.47766
503.5442,762.1077
507.891,754.109
507.8089,748.9712
509,742
511,734
515,725
519,715
522,708
526,701
533,697
539,694
551,694
572,695
596,696
622,692
645,687
666,676
681,669
694,662
704,658
710,658
712,658
716,652
717,654
720.97473,649.2929
728.67,640.505
738,632
747.89667,620.36035
756.5199,613.1689
762.4161,611.1643
761.38196,607.2205
760.4843,606.1545
761.6711,606.7368
766.05194,609.3306
768.377,606.89575
771.5459,600.88776
775.4667,595.06665
778.69446,590.29443
783.22626,584.41064
787.1353,575.44116
788.5575,564.31036
790.6484,552.7839
793.1014,541.6014
795.7282,533.74164
801.3446,529.0068
807.62177,526.2436
813.09283,525.0269
818.5345,523.49426
824.212,521.1087
830.05,517.49445
835.4524,512.41003
837.5206,505.8969
837.43335,497.7611
837.7917,488.1369
839.88556,477.54218
843.29224,468.54544
843.66376,459.05554
841.1732,449.42157
840.87256,438.98367
841.14557,430.0886
840.61694,424.55847
839.32184,422.40805
836.48883,421.84637
832.3978,420.53226
828.64636,419.12805
825.7577,417.69632
823.2571,417.2514
820.30115,417.6696
815.3681,423.6758
809.81726,426.23795
806.2422,431.46875
804.58234,437.3
804.04236,438.21185
800.58,439.948
792.39746,443.78204
786.4669,444.8719
780.0954,443.03436
770.5077,438.30768
759.0034,432.61035
747.1532,426.0607
733.92267,419.56186
722,413
711.43036,410.11392
707,406
704,404
702,402
701.4594,404.2665
700,405
696.95654,408.21194
695.9525,412.1313
697.75555,415.21112
701.487,417.5
705,417
706,415
705,415
700,414
696,415
694,418
693,423
694,429
695,433
694,437
693.5053,442.90213
692.4938,448.5435
691.9744,452.95255
691.3687,455.36868
691.36566,455.61942
690.7857,449.7857
688.3,437.78888
684.5574,422.20493
681.0374,409.37076
675.6918,398.25342
668.87823,392.17307
663.46796,384.96155
657.8049,374.0427
653.2778,365.12964
650.97015,357.82837
649.44543,346.15454
644.5,338.32925
631.15356,336.7353
621.22546,335.9183
618.06024,334.9759
618.3848,332.56668
621.00934,332.2764
620,330
619,334
617.7069,337.05173
615,338
613,340
616,343
618,346
617.7688,347.5
617.89,349.89
617,353
617,358
620,360
623,362
628.07214,361.3866
635,362
642.7198,365.1868
648.24744,369.76804
652,371
654,372
656.9379,373.6095
654.0985,377.03787
646.9491,381.81137
636,385
624,393
610,402
600.09784,409.77716
595,416
590,423
585,427
581,428
577,428
574,430
567.3324,432.28214
560,430
553.13336,431.4222
548.6677,432.8097
541.85,432.06668
535.0964,432.11447
527.685,431.9971
522.64197,434.92593
516.71893,437.66568
513.2365,437.54053
510.6091,435.76666
508.2037,433.87778
508.03284,432.95255
507.444,431.932
505.47223,429.85184
502.01852,427.25
497.2383,424.8084
492.41,423.33
487.31522,421.61957
481.39795,419.06122
477.23468,415.62244
474.77957,412.5215
472.63403,410.3969
471.17273,410.0182
472.31915,412.52127
474.2143,415.75714
475.5,419
474.4375,423.59375
470.31818,429.01514
465.0862,433.5345
460.8889,437
458,440
462,442
452,446
454,454
456,460
454.5,461.5
451,465
445.5,466
428,460
416,464
412,458
404.16666,456.05554
400.92856,454.2143
397.5,454
393.22,455.66
387.52084,458.97916
382.8623,464.34784
381.62717,471.7948
382.83707,479.16293
386.21124,484.10428
389.47296,485.64053
391.48114,486.88364
391.33975,489.84616
391.84436,491.8245
394.05624,492.76874
395.41666,492.61667
392.9565,491.4565
391.52274,492.69318
394,495
395.8187,499.37363
397.88547,502.22626
399.19193,505.51514
397.98877,510.11798
397.24866,516.4251
400.48453,523.25256
404.96237,530.6344
406.95663,540.36127
409.11075,551.2383
410.26813,562.7754
413.07895,572.6404
413.125,583.3631
408.31384,592.43085
403.02908,600.4651
399.62738,608.5764
399.08228,616.18353
398.5,622.5068
395.48508,627.08954
389.39334,632.88666
387.3951,638.479
387.74115,644.7553
387.59702,653.14923
386.6111,661.2619
385.57236,668.8355
388.428,677.052
389.01065,684.64185
388.09714,690.55756
384.6773,694.805
379.0569,698.51196
377.5915,697.96405
376.5136,695.4864
374.72726,692.0974
371.8503,691.2898
369.70468,692.62866
369.12573,693.9912
369.63968,693.3994
367.67044,696.1705
367.72958,702.11224
370.37756,708.05615
373.15115,711.6977
371.81137,712.41016
369.387,711.37573
367.0909,706.8466
366.31595,700.92944
366.37057,696.33527
364.45953,695.17053
366.91876,694.9938
366.62866,695.3187
366.51105,695.1906
365.7154,695.1513
364.52747,694.24725
364.39886,693.3483
365,694
367.83334,695.21875
369.53775,697.827
371.64743,698.53204
370.7857,698.59937
369.81326,699.2229
368.31436,699.9252
366.83514,701.9703
366.78143,704.4521
367.49405,706
370.81345,704
372.09375,702.9297
368.9861,702.99304
362.8818,706.02124
363.50742,708.5741
362.98718,710.8461
361.12744,713.4477
357.28378,717.86487
353.1842,724.1974
349.13013,731.9589
345.4091,737.5065
340.31757,741.66895
334.9172,745.3874
330.42618,749.64764
327.4514,752.5208
323.4,755.15717
317.92017,759.17224
308.84506,762.662
303.83334,765.23486
301.18796,767.10284
295.7923,769.31537
289.84128,771.8333
281.92856,776.32355
277.12964,780.39813
270.657,784.44214
264.58334,789.4792
256.84958,793.0203
252.36395,794.5748
250.42308,796.89233
247.98251,800.66785
244.36765,804.6323
242.28676,808.16174
243.38235,809.03674
243.87903,808.8629
242.5196,809.4216
238.91284,811.70184
236.428,814.012
236.596,818.748
235.23723,823.89417
233.35315,827.78674
233.57751,829.07367
231.4115,830.6416
228.48936,833.54254
224.31187,832.5099
220.55682,831.8977
217.44366,830.8521
214.95714,828.1286
211.48485,827.30304
209.78572,828.119
212.79091,828.37274
217.35,829.025
218.77272,829.7727
216.69513,830.9146
216.61363,830.9091
215.77907,829.22095
214.78206,825.7564
212.14706,821.58826
214.75714,816.7286
220.08824,813.6177
223.9,811.7
222,812
219.78572,816.7857
216.5,820.5
213.41667,821.5833
211,821.6667
212.61111,821.94446
214,824
214,830
222,826
218,830
220,828
222,824
216,826
214,820
222,824
222,828
218,828
230,830
230,836
234.5,835.3
236.68182,835.13635
237.72223,839.05554
239.83333,840.1667
244.13637,838.2727
247.93333,836.6667
249.86667,836.8
250.76923,837.1539
251.75,836.125
253.56061,832.80304
256.47778,827.8333
259.32608,823.23914
262.74243,819.6818
266.875,818.6875
273.7,821.9
282,826
290,828
298,834
304,836
308.9,836.7
311.55884,838.91174
313.83334,838.94446
316.31818,836.9091
320.1207,831.7759
324.79413,824.7647
328.27084,818.1042
329.88333,814
330.13635,811.66364
330.18,809.46
330.40164,805.04095
330.5139,798.7222
331.5115,791.66095
332.89584,787.7917
334.8913,786.0326
338.56522,781.6739
343.76965,774.7921
349,768.09784
353.22726,763.0341
356.94186,758.5349
360.81345,753.84326
364.98837,750.01166
366.83334,749.94446
370,754
384,754
398,760
419,763
440,768
441,768
462.2143,771.84283
482.13492,774.24603
500.75674,775.61487
520.20184,774.47516
539.16266,769.30725
555.63904,760.6658
568.8791,749.49347
585.3554,724.99396
588.71606,735.4383
597.7795,729.4627
607.03986,722.6779
616.20184,717.3323
625.69275,713.6205
633.8512,710.9702
638.7318,708.3146
644.7653,705.466
654.3231,703.7245
664.0297,703.54865
668.18207,704.3324
669.6208,704.6812
672.7295,703.56555
680.0207,701.4587
691.7714,699.57855
702.5,680.48486
709.13635,678.9935
717.5,676.7222
726.44775,691.5373
738.03424,689.1712
747.5191,687.8121
751.2778,684.875
754.24194,680.6677
760.3,678.09283
770.91095,677.13696
780.38556,675.7651
783.69073,672.8468
785.9545,669.6152
789.8595,668.0817
797.00336,666.1913
805.825,662.6312
809.2651,657.7651
806.8121,651.7293
805.59033,646.3323
804.83856,642.42914
802.1741,638.9148
792.3293,634.439
781.8426,629.4259
771.6927,623.44495
764.508,618.068
759.21326,613.05145
753.82117,606.5365
748.22955,597.7453
740.9148,587.1534
732.3571,576.63226
721.88855,568.44855
714.3042,561.2692
703.3895,555.4116
692.6326,552.60205
683.6604,549.17914
676.34186,546.9388
671,547
666.0361,547.8196
662,548
656.5,549.8198
649.4148,549.51135
641.55884,545.9706
633.26434,539.6149
626.67316,532.1648
604.7712,523.2458
598.51,516.7
592.29205,510.5495
603.87573,501.5485
583.1076,491.99368
595.7337,481.08694
592.1667,473.21738
589.7367,465.69525
588.83545,457.5
588.09283,450.23053
585.9471,444.7647
582.46216,442.1216
581.6316,435.2
584.7179,431.10895
586.5843,427.1854
585.5774,428.1
586.6752,425.4781
588,419.69016
592.9949,413.11856
596.6748,402.9056
599.3994,397.1864
598.6971,393.3832
593.80145,387.19116
587.0714,378.77472
583.49066,367.91122
578.1413,358.43478
567.6089,349.5
560.0217,341.05652
554.73254,331.39923
552.99664,322.3188
552.93835,318.14383
550.65314,316.02252
546.73883,314.30597
543.56665,308.93332
544.1104,300.2143
545.5,292.58237
544.39655,288.15518
542.5617,281.3889
539.5886,270.71518
537.4286,260.98215
532.8099,252.93661
532.5133,248.36667
529.8771,243.46721
526.0455,235.93637
